Región,ID_Región,Comuna,Población,Número de Casos Confirmados,Tasa incidencia acumulada,Número de Fallecidos,Tasa de mortalidad,Número de Casos Actuales,Tasa de Incidencia Actual,Número de Casos Activos,Tasa de Incidencia Activos,Confirmados/100kHab
Araucanía,9,Loncoche,24739.0,81,327.4,2,8.1,19,76.8,19,76.8,327.4182465
Araucanía,9,Lonquimay,11049.0,70,633.5,2,18.1,0,0.0,0,0.0,633.5414969999999
Araucanía,9,Los Sauces,7517.0,18,239.5,0,0.0,9,119.7,9,119.7,239.45723030000002
Araucanía,9,Lumaco,10050.0,41,408.0,0,0.0,5,49.8,5,49.8,407.96019900000005
Araucanía,9,Melipeuco,6265.0,9,143.7,0,0.0,1,16.0,1,16.0,143.6552275
Araucanía,9,Nueva Imperial,33777.0,124,367.1,2,5.9,13,38.5,13,38.5,367.1137164
Araucanía,9,Padre Las Casas,82110.0,188,229.0,5,6.1,9,11.0,9,11.0,228.9611497
Araucanía,9,Perquenco,7223.0,39,539.9,0,0.0,13,180.0,13,180.0,539.9418524
Araucanía,9,Pitrufquén,26096.0,92,352.5,0,0.0,11,42.2,11,42.2,352.54445130000005
Araucanía,9,Pucón,29782.0,71,238.4,0,0.0,7,23.5,7,23.5,238.399033
Araucanía,9,Purén,12188.0,24,196.9,1,8.2,4,32.8,4,32.8,196.91499840000003
Araucanía,9,Renaico,10833.0,49,452.3,1,9.2,5,46.2,5,46.2,452.32160989999994
Araucanía,9,Saavedra,12793.0,96,750.4,0,0.0,0,0.0,0,0.0,750.4103807
Araucanía,9,Temuco,302931.0,993,327.8,23,7.6,64,21.1,64,21.1,327.7974192
Araucanía,9,Teodoro Schmidt,15786.0,29,183.7,0,0.0,2,12.7,2,12.7,183.7070822
Araucanía,9,Toltén,10055.0,16,159.1,0,0.0,0,0.0,0,0.0,159.1248135
Araucanía,9,Traiguén,19314.0,47,243.3,0,0.0,13,67.3,13,67.3,243.34679509999998
Araucanía,9,Victoria,35467.0,171,482.1,6,16.9,9,25.4,9,25.4,482.1383258
Araucanía,9,Vilcún,30766.0,118,383.5,2,6.5,7,22.8,7,22.8,383.54027169999995
Araucanía,9,Villarrica,59103.0,98,165.8,0,0.0,15,25.4,15,25.4,165.8122261
Desconocido,,-,,9,0.0,0,0.0,1,0.0,1,0.0,
Los Ríos,14,Corral,5447.0,24,440.6,0,0.0,1,18.4,1,18.4,440.6095098
Los Ríos,14,Futrono,15261.0,60,393.2,0,0.0,1,6.6,1,6.6,393.15903280000003
Los Ríos,14,La Unión,39538.0,93,235.2,2,5.1,10,25.3,10,25.3,235.2167535
Los Ríos,14,Lago Ranco,10292.0,7,68.0,0,0.0,4,38.9,4,38.9,68.01399145
Los Ríos,14,Lanco,17652.0,28,158.6,0,0.0,1,5.7,1,5.7,158.6222524
Los Ríos,14,Los Lagos,20518.0,64,311.9,1,4.9,0,0.0,0,0.0,311.9212399
Los Ríos,14,Máfil,7389.0,20,270.7,0,0.0,0,0.0,0,0.0,270.6726215
Los Ríos,14,Mariquina,23250.0,22,94.6,0,0.0,1,4.3,1,4.3,94.62365591
Los Ríos,14,Paillaco,20798.0,32,153.9,0,0.0,2,9.6,2,9.6,153.8609482
Los Ríos,14,Panguipulli,35991.0,57,158.4,1,2.8,6,16.7,6,16.7,158.37292659999997
Los Ríos,14,Río Bueno,32925.0,27,82.0,0,0.0,5,15.2,5,15.2,82.00455581
Los Ríos,14,Valdivia,176774.0,346,195.7,6,3.4,66,37.3,66,37.3,195.7301413
Desconocido,,-,,6,0.0,0,0.0,0,0.0,0,0.0,
Los Lagos,10,Ancud,42458.0,102,240.2,1,2.4,7,16.5,7,16.5,240.2374111
Los Lagos,10,Calbuco,36744.0,83,225.9,1,2.7,54,147.0,54,147.0,225.88721969999997
Los Lagos,10,Castro,47607.0,9,18.9,0,0.0,0,0.0,0,0.0,18.90478291
Los Lagos,10,Chaitén,5020.0,1,19.9,0,0.0,0,0.0,0,0.0,19.92031873
Los Lagos,10,Chonchi,16013.0,1,6.2,0,0.0,1,6.2,1,6.2,6.244925997999999
Los Lagos,10,Cochamó,4006.0,8,199.7,0,0.0,6,149.8,6,149.8,199.7004493
Los Lagos,10,Curaco de Vélez,4066.0,15,368.9,0,0.0,14,344.3,14,344.3,368.9129365
Los Lagos,10,Dalcahue,15069.0,7,46.5,0,0.0,0,0.0,0,0.0,46.45298295
Los Lagos,10,Fresia,12656.0,21,165.9,0,0.0,13,102.7,13,102.7,165.9292035
Los Lagos,10,Frutillar,20223.0,90,445.0,0,0.0,46,227.5,46,227.5,445.0378282
Los Lagos,10,Futaleufú,2806.0,1,35.6,0,0.0,0,0.0,0,0.0,35.63791875
Los Lagos,10,Hualaihué,9525.0,12,126.0,0,0.0,3,31.5,3,31.5,125.984252
Los Lagos,10,Llanquihue,18621.0,84,451.1,1,5.4,41,220.2,41,220.2,451.10359270000004
Los Lagos,10,Los Muermos,17817.0,22,123.5,0,0.0,8,44.9,8,44.9,123.47757759999999
Los Lagos,10,Maullín,14894.0,31,208.1,0,0.0,13,87.3,13,87.3,208.137505
Los Lagos,10,Osorno,173410.0,482,278.0,12,6.9,19,11.0,19,11.0,277.9539819
Los Lagos,10,Palena,1827.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Puerto Montt,269398.0,727,269.9,4,1.5,233,86.5,233,86.5,269.8609492
Los Lagos,10,Puerto Octay,9192.0,8,87.0,0,0.0,3,32.6,3,32.6,87.03220191
Los Lagos,10,Puerto Varas,48620.0,85,174.8,1,2.1,16,32.9,16,32.9,174.8251748
Los Lagos,10,Puqueldón,4201.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Purranque,21080.0,80,379.5,0,0.0,5,23.7,5,23.7,379.5066414
Los Lagos,10,Puyehue,11787.0,13,110.3,0,0.0,0,0.0,0,0.0,110.29099860000001
Los Lagos,10,Queilén,5543.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Los Lagos,10,Quellón,29309.0,5,17.1,0,0.0,0,0.0,0,0.0,17.05960626
Los Lagos,10,Quemchi,8783.0,14,159.4,0,0.0,0,0.0,0,0.0,159.3988387
Los Lagos,10,Quinchao,8298.0,2,24.1,0,0.0,0,0.0,0,0.0,24.102193300000003
Los Lagos,10,Río Negro,14275.0,42,294.2,0,0.0,3,21.0,3,21.0,294.2206655
Los Lagos,10,San Juan de la Costa,7639.0,42,549.8,2,26.2,0,0.0,0,0.0,549.8101846
Los Lagos,10,San Pablo,10553.0,13,123.2,1,9.5,1,9.5,1,9.5,123.18771909999998
Desconocido,,-,,54,0.0,0,0.0,12,0.0,12,0.0,
Aysén,11,Aysén,25002.0,16,64.0,0,0.0,5,20.0,5,20.0,63.99488041
Aysén,11,Chile Chico,5121.0,1,19.5,0,0.0,0,0.0,0,0.0,19.52743605
Aysén,11,Cisnes,5828.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Cochrane,3685.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Coyhaique,61210.0,28,45.7,0,0.0,9,14.7,9,14.7,45.74415945
Aysén,11,Guaitecas,1599.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Lago Verde,920.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,O'Higgins,661.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Río Ibáñez,2699.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Aysén,11,Tortel,572.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Desconocido,,-,,1,0.0,0,0.0,0,0.0,0,0.0,
Magallanes,12,Antártica,137.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Cabo de Hornos,1983.0,22,1109.4,0,0.0,1,50.4,1,50.4,1109.4301560000001
Magallanes,12,Laguna Blanca,264.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Natales,23782.0,46,193.4,0,0.0,21,88.3,21,88.3,193.4235977
Magallanes,12,Porvenir,7323.0,10,136.6,0,0.0,0,0.0,0,0.0,136.5560563
Magallanes,12,Primavera,694.0,3,432.3,0,0.0,0,0.0,0,0.0,432.2766571
Magallanes,12,Punta Arenas,141984.0,1354,953.6,23,16.2,80,56.3,80,56.3,953.6285778999999
Magallanes,12,Río Verde,211.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,San Gregorio,681.0,2,293.7,0,0.0,0,0.0,0,0.0,293.6857562
Magallanes,12,Timaukel,282.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Magallanes,12,Torres del Paine,1021.0,1,97.9,0,0.0,1,97.9,1,97.9,97.94319295
Desconocido,,-,,68,0.0,0,0.0,1,0.0,1,0.0,
